-148.308439232543,-1.2065048884324,0
-136.031782177892,203.349330950757,0
-133.220341786434,218.497986220593,0
-138.258422590066,189.107057736337,0
-140.053136993706,174.874438649117,0
-141.498590240479,160.724696743894,0
-143.343882713337,145.347469141245,0
-146.3213163682,129.304405890332,0
-146.982328080286,112.198878059739,0
-147.451339454276,94.1782352728185,0
-148.041136878702,76.191811000161,0
-148.507896515214,58.2576858522342,0
-148.507896515214,39.2617634355732,0
-148.955201094602,19.3959941301561,0
-140.191355941933,-1.52017466677594,0
-125.283317757904,203.349330950757,0
-123.735821479125,218.497986220593,0
-126.866659811675,189.107057736337,0
-128.873512276671,174.874438649117,0
-130.657775977504,160.724696743894,0
-133.142995874325,145.347469141245,0
-137.160911440183,129.304405890332,0
-138.046537118692,112.198878059739,0
-138.618820344371,94.1782352728185,0
-139.35301631411,76.191811000161,0
-139.985908640004,58.2576858522342,0
-140.260277676417,39.2617634355732,0
-141.498590240479,19.3959941301561,0
-131.368176798574,1.59468088414287,0
-124.812128608801,7.33926916122841,0
-119.499127062693,19.3959941301561,0
-134.179949453282,19.3959941301561,0
-131.971432069981,39.2617634355732,0
-131.368176798574,58.2576858522342,0
-130.586150557254,76.191811000161,0
-129.801843787187,94.1782352728185,0
-129.016044902179,112.198878059739,0
-127.949789188551,129.304405890332,0
-122.949080747475,145.347469141245,0
-119.888963457783,160.724696743894,0
-117.768328203365,174.874438649117,0
-115.562423594673,189.107057736337,0
-114.344656779612,203.349330950757,0
-114.125856036053,218.497986220593,0
-123.735821479125,39.2617634355732,0
-126.71045631423,19.3959941301561,0
-122.82173256533,58.2576858522342,0
-121.958737622692,76.191811000161,0
-120.928068264976,94.1782352728185,0
-120.060910070198,112.198878059739,0
-118.712778852841,129.304405890332,0
-112.868718197646,145.347469141245,0
-109.093907533976,160.724696743894,0
-106.494762049642,174.874438649117,0
-104.263427594584,189.107057736337,0
-103.578085563437,203.349330950757,0
-104.576758773161,218.497986220593,0
-115.697814917595,39.2617634355732,0
-114.448425318479,58.2576858522342,0
-113.430429275014,76.191811000161,0
-112.213576891087,94.1782352728185,0
-111.217650369299,112.198878059739,0
-109.614607058865,129.304405890332,0
-102.751364434067,145.347469141245,0
-98.4698089653806,160.724696743894,0
-95.2441765674218,174.874438649117,0
-92.9465604087505,189.107057736337,0
-92.8160710522932,203.349330950757,0
-95.0924553508488,218.497986220593,0
-99.89961687113,233.714083325365,0
-145.122697363062,233.714083325365,0
-149.196587551056,218.497986220593,0
-135.929075982236,233.714083325365,0
-138.431731802258,218.497986220593,0
-143.808999950497,242.93483326085,0
-132.299047415068,249.849765911173,0
-123.091602048023,251.611095669198,0
-114.292022547958,249.447050932886,0
-106.494762049642,243.529342606451,0
-108.068131489533,233.714083325365,0
-106.494762049642,218.497986220593,0
-117.14688860274,233.714083325365,0
-117.374821605274,218.497986220593,0
-126.581742307784,233.714083325365,0
-127.849718559419,218.497986220593,0
